BCN,Article,Size,Brand,Colour,MRP,SalesPrice,TotalQty,ItemCode,ItemName
817332,298,30,UNIQUE,WHITE,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817333,298,32,UNIQUE,WHITE,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817337,298,28,UNIQUE,BLACK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817338,298,30,UNIQUE,BLACK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817339,298,32,UNIQUE,BLACK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817342,298,26,UNIQUE,BLACK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817343,298,28,UNIQUE,BLACK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817344,298,30,UNIQUE,BLACK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817345,298,32,UNIQUE,BLACK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817346,298,34,UNIQUE,BLACK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817349,306,28,UNIQUE,WHITE CHECK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
81735,787,XL,SHEER,PLAIN,820.0,720.0,1.0,1671,CORD SET GENTS
817350,306,30,UNIQUE,WHITE CHECK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817354,306,26,UNIQUE,BLACK CHECK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817355,306,28,UNIQUE,BLACK CHECK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817356,306,30,UNIQUE,BLACK CHECK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817357,306,32,UNIQUE,BLACK CHECK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817359,306,36,UNIQUE,BLACK CHECK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
81736,787,XL,SHEER,PLAIN,820.0,720.0,1.0,1671,CORD SET GENTS
817361,306,28,UNIQUE,MEHAROON CHECK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817364,306,34,UNIQUE,MEHAROON CHECK,599.0,450.0,1.0,1326,SHIRT BOYS F/S
817366,92864,34,MEESHI,BLACK,1250.0,900.0,1.0,1428,MODI JACKET GENTS
817368,92864,34,MEESHI,BLACK,1250.0,900.0,1.0,1428,MODI JACKET GENTS
817369,92864,36,MEESHI,BLACK,1250.0,900.0,1.0,1428,MODI JACKET GENTS
81737,787,XL,SHEER,PLAIN,820.0,720.0,1.0,1671,CORD SET GENTS
817371,92864,36,MEESHI,BLACK,1250.0,900.0,1.0,1428,MODI JACKET GENTS
817373,92864,38,MEESHI,BLACK,1250.0,900.0,1.0,1428,MODI JACKET GENTS
817374,92864,38,MEESHI,BLACK,1250.0,900.0,1.0,1428,MODI JACKET GENTS
817375,92864,40,MEESHI,BLACK,1250.0,900.0,1.0,1428,MODI JACKET GENTS
817376,92864,40,MEESHI,BLACK,1250.0,900.0,1.0,1428,MODI JACKET GENTS
817377,92907,36,MEESHI,BROWN,1650.0,1200.0,1.0,1428,MODI JACKET GENTS
817378,92907,38,MEESHI,BROWN,1650.0,1200.0,1.0,1428,MODI JACKET GENTS
817379,92935,34,MEESHI,CAMLE-3,1400.0,1000.0,1.0,1428,MODI JACKET GENTS
817380,92935,36,MEESHI,CAMLE-3,1400.0,1000.0,1.0,1428,MODI JACKET GENTS
817381,92935,38,MEESHI,CAMLE-3,1400.0,1000.0,1.0,1428,MODI JACKET GENTS
817382,92935,36,MEESHI,BLACK,1400.0,1000.0,1.0,1428,MODI JACKET GENTS
817383,92935,38,MEESHI,BLACK,1400.0,1000.0,1.0,1428,MODI JACKET GENTS
817384,92935,40,MEESHI,BLACK,1400.0,1000.0,1.0,1428,MODI JACKET GENTS
817385,92935,34,MEESHI,BLACK,1400.0,1000.0,1.0,1428,MODI JACKET GENTS
817386,92935,34,MEESHI,ONION,1400.0,1000.0,1.0,1428,MODI JACKET GENTS
817387,92935,38,MEESHI,ONION,1400.0,1000.0,1.0,1428,MODI JACKET GENTS
817388,92935,40,MEESHI,ONION,1400.0,1000.0,1.0,1428,MODI JACKET GENTS
817390,92936,40,MEESHI,4 PKT BLUE,1550.0,1100.0,1.0,1428,MODI JACKET GENTS
817393,92936,40,MEESHI,4 PKT GREY,1550.0,1100.0,1.0,1428,MODI JACKET GENTS
817394,5998,5,MEESHI,BLACK,2300.0,1650.0,1.0,1537,JODHPURI KIDS
817395,5998,6,MEESHI,BLACK,2300.0,1650.0,1.0,1537,JODHPURI KIDS
817397,5998,5,MEESHI,TAN,2300.0,1650.0,1.0,1537,JODHPURI KIDS
817398,5998,6,MEESHI,TAN,2300.0,1650.0,1.0,1537,JODHPURI KIDS
817399,5998,7,MEESHI,TAN,2300.0,1650.0,1.0,1537,JODHPURI KIDS
81740,5857,M,EVERSHINE,ZIP COLLAR,470.0,370.0,1.0,1353,TSHIRT GENTS H/S
817400,5998,8,MEESHI,BLACK,2500.0,1750.0,1.0,1537,JODHPURI KIDS
817401,5998,9,MEESHI,BLACK,2500.0,1750.0,1.0,1537,JODHPURI KIDS
817402,5998,10,MEESHI,BLACK,2500.0,1750.0,1.0,1537,JODHPURI KIDS
817403,5998,8,MEESHI,TAN,2500.0,1750.0,1.0,1537,JODHPURI KIDS
817405,5998,10,MEESHI,TAN,2500.0,1750.0,1.0,1537,JODHPURI KIDS
817406,5998,11,MEESHI,BLACK,3000.0,2100.0,1.0,1537,JODHPURI KIDS
817408,5998,13,MEESHI,BLACK,3000.0,2100.0,1.0,1537,JODHPURI KIDS
817409,5998,11,MEESHI,TAN,3000.0,2100.0,1.0,1537,JODHPURI KIDS
81741,5857,M,EVERSHINE,ZIP COLLAR,470.0,370.0,1.0,1353,TSHIRT GENTS H/S
817410,5998,12,MEESHI,TAN,3000.0,2100.0,1.0,1537,JODHPURI KIDS
817411,5998,13,MEESHI,TAN,3000.0,2100.0,1.0,1537,JODHPURI KIDS
817412,23870,34,MEESHI,BLACK,4400.0,3100.0,1.0,1459,COAT PENT JODHPURI
817413,23870,36,MEESHI,BLACK,4400.0,3100.0,1.0,1459,COAT PENT JODHPURI
817414,23870,38,MEESHI,BLACK,4400.0,3100.0,1.0,1459,COAT PENT JODHPURI
817415,23870,42,MEESHI,BLACK,4400.0,3100.0,1.0,1459,COAT PENT JODHPURI
817416,26189,36,MACMOUNT,BLACK LIINING,3990.0,2800.0,1.0,1465,COAT PENT GENTS 2P
817418,26189,40,MACMOUNT,BLACK LIINING,3990.0,2800.0,1.0,1465,COAT PENT GENTS 2P
817419,26189,40,MACMOUNT,BLUE LINNING,3990.0,2800.0,1.0,1465,COAT PENT GENTS 2P
81742,5857,M,EVERSHINE,ZIP COLLAR,470.0,370.0,1.0,1353,TSHIRT GENTS H/S
817422,26123,38,MACMOUNT,TAN,4190.0,2950.0,1.0,1465,COAT PENT GENTS 2P
817424,26123,42,MACMOUNT,TAN,4190.0,2950.0,1.0,1465,COAT PENT GENTS 2P
817425,26123,44,MACMOUNT,TAN,4190.0,2950.0,1.0,1465,COAT PENT GENTS 2P
817426,26123,34,MACMOUNT,BLACK,4190.0,2950.0,1.0,1465,COAT PENT GENTS 2P
817427,26123,36,MACMOUNT,BLACK,4190.0,2950.0,1.0,1465,COAT PENT GENTS 2P
817428,26123,38,MACMOUNT,BLACK,4190.0,2950.0,1.0,1465,COAT PENT GENTS 2P
817429,26123,40,MACMOUNT,BLACK,4190.0,2950.0,1.0,1465,COAT PENT GENTS 2P
817430,26123,42,MACMOUNT,BLACK,4190.0,2950.0,1.0,1465,COAT PENT GENTS 2P
817431,26123,44,MACMOUNT,BLACK,4190.0,2950.0,1.0,1465,COAT PENT GENTS 2P
817435,24418,30,PARIS,BLACK,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817437,24418,30,PARIS,BLACK,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817438,24418,32,PARIS,BLACK,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817439,24418,32,PARIS,BLACK,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817440,24418,32,PARIS,BLACK,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817441,24418,34,PARIS,BLACK,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817444,24418,28,PARIS,WHITE,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817446,24418,28,PARIS,WHITE,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817447,24418,30,PARIS,WHITE,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817448,24418,30,PARIS,WHITE,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817449,24418,30,PARIS,WHITE,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817450,24418,32,PARIS,WHITE,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817451,24418,32,PARIS,WHITE,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817452,24418,32,PARIS,WHITE,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817453,24418,34,PARIS,WHITE,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817454,24418,34,PARIS,WHITE,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817455,24418,34,PARIS,WHITE,700.0,500.0,1.0,1690,LADIES PENT FORMAL
817463,86922,36,PARIS,WHITE,700.0,500.0,1.0,1714,KOREAN KIDS
817481,86922,32,PARIS,COFFEE,700.0,500.0,1.0,1714,KOREAN KIDS
817489,2002,M,PARIS,PLAIN,500.0,400.0,1.0,1334,SHIRT LADIES
817490,2002,M,PARIS,PLAIN,500.0,400.0,1.0,1334,SHIRT LADIES
817496,2002,M,PARIS,PLAIN,500.0,400.0,1.0,1334,SHIRT LADIES
817501,2002,M,PARIS,PLAIN,500.0,400.0,1.0,1334,SHIRT LADIES
817506,2002,L,PARIS,PLAIN,500.0,400.0,1.0,1334,SHIRT LADIES
817507,2002,L,PARIS,PLAIN,500.0,400.0,1.0,1334,SHIRT LADIES
817509,2002,L,PARIS,PLAIN,500.0,400.0,1.0,1334,SHIRT LADIES
817510,2002,L,PARIS,PLAIN,500.0,400.0,1.0,1334,SHIRT LADIES
817517,2002,XL,PARIS,PLAIN,500.0,400.0,1.0,1334,SHIRT LADIES
817518,200/1,S,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817520,200/1,M,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817522,200/1,L,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817524,180/2,S,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817526,180/2,M,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817527,180/2,M,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817528,180/2,L,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817529,180/2,L,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817533,515/1,XL,PARIS,CASUAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817534,515/3,M,PARIS,CASUAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817535,515/3,L,PARIS,CASUAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817537,515/2,M,PARIS,CASUAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817542,194/20,L,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817543,194/20,XL,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817544,194/11,S,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817546,194/11,L,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817548,194/11,2XL,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817549,194/13,M,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817550,194/13,M,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817552,194/13,L,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817553,194/13,XL,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817554,194/19,S,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817555,194/19,M,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817558,194/19,2XL,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817559,194/15,M,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
81756,5859,L,MOUNTJACK,ZIP COLLAR,660.0,560.0,1.0,1353,TSHIRT GENTS H/S
817560,194/15,L,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817561,194/15,XL,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817562,194/15,2XL,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817563,194/15,S,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817565,194/1,L,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817566,194/1,L,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817569,194/2,XL,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817570,194/2,2XL,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817573,229/1,L,PARIS,CASUAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817574,229/1,XL,PARIS,CASUAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817576,194/3,",M",PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817577,194/3,L,PARIS,CASUAL,899.0,810.0,1.0,1332,SHIRT GENTS PARIS
817579,1001,PEACH,GOWN,NET,3650.0,3450.0,1.0,1282,HEAVY DRESS LADIES
817582,1002,SKY,PAPLUM,NET,3100.0,2900.0,1.0,1282,HEAVY DRESS LADIES
817585,2001,PEACOCK,CROP TOP,FENDI,2850.0,2650.0,1.0,1282,HEAVY DRESS LADIES
817586,2001,MEHAROON,CROP TOP,FENDI,2850.0,2650.0,1.0,1282,HEAVY DRESS LADIES
817587,2001,GOLDEN,CROP TOP,FENDI,2850.0,2650.0,1.0,1282,HEAVY DRESS LADIES
817590,2002,LAVENDER,CROP TOP,FENDI,2950.0,2750.0,1.0,1282,HEAVY DRESS LADIES
817602,2006,PURPLE,KURTI PLAZO,FENDI,2250.0,2050.0,1.0,1282,HEAVY DRESS LADIES
817604,2007,YELLOW,KURTI PLAZO,FENDI,2250.0,2050.0,1.0,1282,HEAVY DRESS LADIES
817605,2007,PEACOCK,KURTI PLAZO,FENDI,2250.0,2050.0,1.0,1282,HEAVY DRESS LADIES
817606,2007,MEHAROON,KURTI PLAZO,FENDI,2250.0,2050.0,1.0,1282,HEAVY DRESS LADIES
817608,3001,PURPLE,CROP TOP,FENDI,2400.0,2200.0,1.0,1282,HEAVY DRESS LADIES
817610,3001,DARK GREY,CROP TOP,FENDI,2400.0,2200.0,1.0,1282,HEAVY DRESS LADIES
817612,3002,BLUE,CROP TOP,NET,2950.0,2750.0,1.0,1282,HEAVY DRESS LADIES
817614,3003,LAVENDER,GOWN,KATDANA,1450.0,1250.0,1.0,1282,HEAVY DRESS LADIES
817615,3003,SKY,GOWN,KATDANA,1450.0,1250.0,1.0,1282,HEAVY DRESS LADIES
817616,3003,PEACH,GOWN,KATDANA,1450.0,1250.0,1.0,1282,HEAVY DRESS LADIES
817617,3004,YELLOW,KURTI PLAZO,SILK,1950.0,1750.0,1.0,1282,HEAVY DRESS LADIES
817618,3004,CREAM,KURTI PLAZO,SILK,1950.0,1750.0,1.0,1282,HEAVY DRESS LADIES
817619,3004,PAROOT,KURTI PLAZO,SILK,1950.0,1750.0,1.0,1282,HEAVY DRESS LADIES
817620,3004,SEA GREEN,KURTI PLAZO,SILK,1950.0,1750.0,1.0,1282,HEAVY DRESS LADIES
817621,3005,MEHANDI,GOWN,NET,1650.0,1450.0,1.0,1282,HEAVY DRESS LADIES
817622,3005,LIGHT PINK,GOWN,NET,1650.0,1450.0,1.0,1282,HEAVY DRESS LADIES
817632,3008,SEA GREEN,KURTI PLAZO,FENDI,2550.0,2350.0,1.0,1282,HEAVY DRESS LADIES
817635,3009,GREEN,KURTI PLAZO,NET,4700.0,4500.0,1.0,1282,HEAVY DRESS LADIES
817636,3009,RANI,KURTI PLAZO,NET,4700.0,4500.0,1.0,1282,HEAVY DRESS LADIES
817637,3009,MUSTARD,KURTI PLAZO,NET,4700.0,4500.0,1.0,1282,HEAVY DRESS LADIES
817638,3010,BLACK,KURTI PLAZO,SILK,3850.0,3650.0,1.0,1282,HEAVY DRESS LADIES
817639,3010,MEHANDI,KURTI PLAZO,SILK,3850.0,3650.0,1.0,1282,HEAVY DRESS LADIES
81764,5859,2XL,MOUNTJACK,ZIP COLLAR,660.0,560.0,1.0,1353,TSHIRT GENTS H/S
817640,3010,RANI,KURTI PLAZO,SILK,3850.0,3650.0,1.0,1282,HEAVY DRESS LADIES
817642,3011,SEA GREEN,KURTI PLAZO,FENDI,1950.0,1750.0,1.0,1282,HEAVY DRESS LADIES
817648,3013,PEACH,LEHANGA,ZARI,8200.0,8000.0,1.0,1282,HEAVY DRESS LADIES
81765,5859,2XL,MOUNTJACK,ZIP COLLAR,660.0,560.0,1.0,1353,TSHIRT GENTS H/S
817651,3014,PEACH,CROP TOP,NET,2850.0,2650.0,1.0,1282,HEAVY DRESS LADIES
817652,9101,34,JOE ROOT,GREY,600.0,500.0,1.0,1715,FORMAL BOYS
817653,9101,34,JOE ROOT,GREY,600.0,500.0,1.0,1715,FORMAL BOYS
817654,9101,34,JOE ROOT,GREY,600.0,500.0,1.0,1715,FORMAL BOYS
817656,9101,34,JOE ROOT,GREY,600.0,500.0,1.0,1715,FORMAL BOYS
817661,9101,40,JOE ROOT,CAMLE,600.0,500.0,1.0,1715,FORMAL BOYS
817662,9101,32,JOE ROOT,NEVY,600.0,500.0,1.0,1715,FORMAL BOYS
817663,9101,34,JOE ROOT,NEVY,600.0,500.0,1.0,1715,FORMAL BOYS
817664,9101,36,JOE ROOT,NEVY,600.0,500.0,1.0,1715,FORMAL BOYS
817665,9101,38,JOE ROOT,NEVY,600.0,500.0,1.0,1715,FORMAL BOYS
817666,9101,40,JOE ROOT,NEVY,600.0,500.0,1.0,1715,FORMAL BOYS
817668,9101,34,JOE ROOT,BLACK,600.0,500.0,1.0,1715,FORMAL BOYS
81767,5859,2XL,MOUNTJACK,ZIP COLLAR,660.0,560.0,1.0,1353,TSHIRT GENTS H/S
817672,9101,32,JOE ROOT,BLUE,600.0,500.0,1.0,1715,FORMAL BOYS
817673,9101,34,JOE ROOT,BLUE,600.0,500.0,1.0,1715,FORMAL BOYS
817675,9101,38,JOE ROOT,BLUE,600.0,500.0,1.0,1715,FORMAL BOYS
817676,9101,40,JOE ROOT,BLUE,600.0,500.0,1.0,1715,FORMAL BOYS
817678,9101,34,JOE ROOT,BLACK,600.0,500.0,1.0,1715,FORMAL BOYS
817679,9101,36,JOE ROOT,BLACK,600.0,500.0,1.0,1715,FORMAL BOYS
81768,5859,2XL,MOUNTJACK,ZIP COLLAR,660.0,560.0,1.0,1353,TSHIRT GENTS H/S
817680,9101,38,JOE ROOT,BLACK,600.0,500.0,1.0,1715,FORMAL BOYS
817682,9101,32,JOE ROOT,D GREY,600.0,500.0,1.0,1715,FORMAL BOYS
817683,9101,34,JOE ROOT,D GREY,600.0,500.0,1.0,1715,FORMAL BOYS
817686,9101,40,JOE ROOT,D GREY,600.0,500.0,1.0,1715,FORMAL BOYS
817688,9101,34,JOE ROOT,L GREY,600.0,500.0,1.0,1715,FORMAL BOYS
817691,9101,40,JOE ROOT,L GREY,600.0,500.0,1.0,1715,FORMAL BOYS
817693,9101,34,JOE ROOT,BROWN,600.0,500.0,1.0,1715,FORMAL BOYS
817694,9101,36,JOE ROOT,BROWN,600.0,500.0,1.0,1715,FORMAL BOYS
817695,9101,38,JOE ROOT,BROWN,600.0,500.0,1.0,1715,FORMAL BOYS
817696,9101,40,JOE ROOT,BROWN,600.0,500.0,1.0,1715,FORMAL BOYS
817697,9102,26,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817698,9102,26,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817699,9102,26,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
81770,5890,M,JOHNDOE,RN,580.0,480.0,1.0,1353,TSHIRT GENTS H/S
817700,9102,26,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817702,9102,28,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817704,9102,28,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817707,9102,30,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817709,9102,32,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817711,9102,32,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817713,9102,32,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817714,9102,32,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817715,9102,32,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817716,9102,32,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817718,9102,34,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
81772,5890,M,JOHNDOE,RN,580.0,480.0,1.0,1353,TSHIRT GENTS H/S
817720,9102,34,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817722,9102,34,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817723,9102,34,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817724,9102,34,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817725,9102,34,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817726,9102,36,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817729,9102,36,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
81773,5890,M,JOHNDOE,RN,580.0,480.0,1.0,1353,TSHIRT GENTS H/S
817730,9102,36,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817731,9102,36,JORDAN,STR,500.0,400.0,1.0,1665,LOWER BOYS CRUSH
817733,100,RANI,CROP TOP,GEORGET,2100.0,1900.0,1.0,1282,HEAVY DRESS LADIES
817734,3050-1,L,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817735,3050-1,M,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817736,3050-1,M,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817737,3051/1,M,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817739,3051/1,XL,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
81774,5890,M,JOHNDOE,RN,580.0,480.0,1.0,1353,TSHIRT GENTS H/S
817740,3051/1,2XL,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817741,3050-5,M,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817742,3050-5,L,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817743,3050-5,XL,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817744,3050-5,2XL,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817745,3051-5,M,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817748,3051-6,M,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817749,3051-6,L,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
81775,5890,M,JOHNDOE,RN,580.0,480.0,1.0,1353,TSHIRT GENTS H/S
817750,3051-6,L,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817751,3050-4,M,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817752,3050-4,L,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817753,3050-4,XL,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817754,3051-2,M,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817755,3051-2,L,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817756,3051-2,XL,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817757,3051-4,M,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817758,3051-4,L,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817759,3051-4,XL,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817760,3051-3,M,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817761,3051-3,M,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817763,3051-3,L,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817764,3051-3,XL,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817765,3051-3,XL,PARIS,FORMAL,1049.0,950.0,1.0,1332,SHIRT GENTS PARIS
817766,229/1,S,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817767,229/1,S,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817769,229/1,M,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817771,229/1,2XL,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817772,215/4,M,PARIS,FORMAL,799.0,720.0,1.0,1332,SHIRT GENTS PARIS
817773,215/4,L,PARIS,FORMAL,799.0,720.0,1.0,1332,SHIRT GENTS PARIS
817775,229/7,M,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817776,229/7,L,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817779,215/2,S,PARIS,FORMAL,799.0,720.0,1.0,1332,SHIRT GENTS PARIS
817780,215/2,M,PARIS,FORMAL,799.0,720.0,1.0,1332,SHIRT GENTS PARIS
817781,215/2,L,PARIS,FORMAL,799.0,720.0,1.0,1332,SHIRT GENTS PARIS
817782,229/6,S,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817784,229/6,L,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817785,229/6,XL,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817786,215/5,S,PARIS,FORMAL,799.0,720.0,1.0,1332,SHIRT GENTS PARIS
817787,215/5,M,PARIS,FORMAL,799.0,720.0,1.0,1332,SHIRT GENTS PARIS
817789,229/2,S,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817790,229/2,L,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
817791,229/2,XL,PARIS,FORMAL,999.0,900.0,1.0,1332,SHIRT GENTS PARIS
